date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:34:15	7925/7925	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2015:12:21%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-04-07-10-msgaa1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-04-07-10-msgaa1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:15	65771/65771	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:15%20GMT	https://www.kwikydeals.com/p-237	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-237.html	(from https://www.kwikydeals.com/)
20:34:16	11611/11611	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2016:23:24%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-04-08-22-sec1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-04-08-22-sec1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:16	65741/65741	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:16%20GMT	https://www.kwikydeals.com/p-254	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-254.html	(from https://www.kwikydeals.com/)
20:34:16	12694/12694	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2009:05:00%20GMT	https://www.kwikydeals.com/uploads/cashes/20-07-07-01-04-Clorox-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-07-07-01-04-Clorox-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:16	66185/66185	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:16%20GMT	https://www.kwikydeals.com/p-261	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-261.html	(from https://www.kwikydeals.com/)
20:34:17	11444/11444	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2006:39:14%20GMT	https://www.kwikydeals.com/uploads/cashes/20-07-18-10-39-Juicer-a-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-07-18-10-39-Juicer-a-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:17	66312/66312	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:17%20GMT	https://www.kwikydeals.com/p-271	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-271.html	(from https://www.kwikydeals.com/)
20:34:17	19879/19879	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2010:30:48%20GMT	https://www.kwikydeals.com/uploads/cashes/20-08-19-02-30-Mini-Project-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-08-19-02-30-Mini-Project-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:17	66356/66356	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:17%20GMT	https://www.kwikydeals.com/p-274	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-274.html	(from https://www.kwikydeals.com/)
20:34:17	11423/11423	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2011:01:04%20GMT	https://www.kwikydeals.com/uploads/cashes/20-08-19-03-00-Pedi-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-08-19-03-00-Pedi-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:18	65848/65848	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:18%20GMT	https://www.kwikydeals.com/p-275	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-275.html	(from https://www.kwikydeals.com/)
20:34:18	10950/10950	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Aug%202020%2008:12:49%20GMT	https://www.kwikydeals.com/uploads/cashes/20-08-26-12-12-1imqa-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-08-26-12-12-1imqa-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:18	64365/64365	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:18%20GMT	https://www.kwikydeals.com/p-232	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-232.html	(from https://www.kwikydeals.com/)
20:34:19	18843/18843	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20May%202020%2020:20:56%20GMT	https://www.kwikydeals.com/uploads/cashes/20-05-31-12-20-Skmei1_(2)-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-05-31-12-20-Skmei1_(2)-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:19	64379/64379	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:19%20GMT	https://www.kwikydeals.com/p-233	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-233.html	(from https://www.kwikydeals.com/)
20:34:19	9945/9945	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20May%202020%2020:21:59%20GMT	https://www.kwikydeals.com/uploads/cashes/20-05-31-12-21-Fitness_Band-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-05-31-12-21-Fitness_Band-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:19	10647/10647	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jun%202020%2010:03:46%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-07-02-03-yes12-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-07-02-03-yes12-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:20	65797/65797	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:20%20GMT	https://www.kwikydeals.com/p-241	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-241.html	(from https://www.kwikydeals.com/)
20:34:20	66784/66784	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:19%20GMT	https://www.kwikydeals.com/p-238	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-238.html	(from https://www.kwikydeals.com/)
20:34:20	16842/16842	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Aug%202020%2007:24:50%20GMT	https://www.kwikydeals.com/uploads/cashes/20-08-09-11-24-1-12-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-08-09-11-24-1-12-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:20	65345/65345	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:20%20GMT	https://www.kwikydeals.com/p-242	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-242.html	(from https://www.kwikydeals.com/)
20:34:21	12538/12538	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jun%202020%2005:36:53%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-10-09-31-Tevise8391-1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-10-09-31-Tevise8391-1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:21	66227/66227	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:21%20GMT	https://www.kwikydeals.com/p-247	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-247.html	(from https://www.kwikydeals.com/)
20:34:21	6937/6937	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2006:57:07%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-17-10-56-Spray_Gun1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-17-10-56-Spray_Gun1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:21	65812/65812	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:21%20GMT	https://www.kwikydeals.com/p-248	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-248.html	(from https://www.kwikydeals.com/)
20:34:21	12862/12862	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2007:02:56%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-17-11-02-Shades1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-17-11-02-Shades1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:22	65722/65722	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:22%20GMT	https://www.kwikydeals.com/p-260	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-260.html	(from https://www.kwikydeals.com/)
20:34:22	65811/65811	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:22%20GMT	https://www.kwikydeals.com/p-270	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-270.html	(from https://www.kwikydeals.com/)
20:34:22	9180/9180	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Jul%202020%2019:49:14%20GMT	https://www.kwikydeals.com/uploads/cashes/20-07-13-11-45-Super_Spin-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-07-13-11-45-Super_Spin-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:23	66374/66374	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:23%20GMT	https://www.kwikydeals.com/p-228	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-228.html	(from https://www.kwikydeals.com/)
20:34:23	6045/6045	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20May%202020%2019:45:05%20GMT	https://www.kwikydeals.com/uploads/cashes/20-05-30-11-45-Flawless_Laser_Pen-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-05-30-11-45-Flawless_Laser_Pen-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:23	18413/18413	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2010:07:21%20GMT	https://www.kwikydeals.com/uploads/cashes/20-08-19-02-07-CAmsde-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-08-19-02-07-CAmsde-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:23	65302/65302	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:23%20GMT	https://www.kwikydeals.com/p-230	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-230.html	(from https://www.kwikydeals.com/)
20:34:24	7317/7317	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20May%202020%2019:53:25%20GMT	https://www.kwikydeals.com/uploads/cashes/20-05-30-11-53-Image_1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-05-30-11-53-Image_1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:24	66548/66548	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:24%20GMT	https://www.kwikydeals.com/p-231	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-231.html	(from https://www.kwikydeals.com/)
20:34:24	3724/3724	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20May%202020%2020:14:15%20GMT	https://www.kwikydeals.com/uploads/cashes/20-05-31-12-13-wireless-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-05-31-12-13-wireless-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:24	66265/66265	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:24%20GMT	https://www.kwikydeals.com/p-239	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-239.html	(from https://www.kwikydeals.com/)
20:34:24	17798/17798	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jun%202020%2011:06:02%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-07-03-03-sms102-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-07-03-03-sms102-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:25	65741/65741	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:25%20GMT	https://www.kwikydeals.com/p-240	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-240.html	(from https://www.kwikydeals.com/)
20:34:25	14817/14817	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jun%202020%2011:06:02%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-07-03-05-RD1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-07-03-05-RD1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:25	65771/65771	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:25%20GMT	https://www.kwikydeals.com/p-243	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-243.html	(from https://www.kwikydeals.com/)
20:34:26	22231/22231	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jun%202020%2018:31:49%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-10-10-31-Amber012-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-10-10-31-Amber012-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:26	65686/65686	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:26%20GMT	https://www.kwikydeals.com/p-262	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-262.html	(from https://www.kwikydeals.com/)
20:34:26	15690/15690	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2020:08:59%20GMT	https://www.kwikydeals.com/uploads/cashes/20-09-15-12-08-Phone-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-09-15-12-08-Phone-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:26	65880/65880	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:26%20GMT	https://www.kwikydeals.com/p-244	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-244.html	(from https://www.kwikydeals.com/)
20:34:27	22282/22282	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jun%202020%2019:16:25%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-10-11-16-IIK-GF-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-10-11-16-IIK-GF-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:27	65650/65650	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:27%20GMT	https://www.kwikydeals.com/p-246	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-246.html	(from https://www.kwikydeals.com/)
20:34:27	16988/16988	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2006:44:58%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-17-10-44-IIK-121-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-17-10-44-IIK-121-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:28	65886/65886	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:27%20GMT	https://www.kwikydeals.com/p-249	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-249.html	(from https://www.kwikydeals.com/)
20:34:28	11819/11819	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2007:11:03%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-17-11-10-Slim_Thigh_Trimmer1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-17-11-10-Slim_Thigh_Trimmer1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:28	65316/65316	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:28%20GMT	https://www.kwikydeals.com/p-250	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-250.html	(from https://www.kwikydeals.com/)
20:34:28	21303/21303	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2020:51:33%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-25-12-51-IIK-Collection1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-25-12-51-IIK-Collection1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:28	65274/65274	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:28%20GMT	https://www.kwikydeals.com/p-251	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-251.html	(from https://www.kwikydeals.com/)
20:34:29	15517/15517	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2020:55:35%20GMT	https://www.kwikydeals.com/uploads/cashes/20-06-25-12-55-Empower1-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-06-25-12-55-Empower1-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:29	66204/66204	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:29%20GMT	https://www.kwikydeals.com/p-253	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-253.html	(from https://www.kwikydeals.com/)
20:34:29	10745/10745	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jul%202020%2017:18:39%20GMT	https://www.kwikydeals.com/uploads/cashes/20-07-02-09-18-Reezard1as-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-07-02-09-18-Reezard1as-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:29	65935/65935	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:29%20GMT	https://www.kwikydeals.com/p-255	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-255.html	(from https://www.kwikydeals.com/)
20:34:30	18085/18085	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jul%202020%2018:15:10%20GMT	https://www.kwikydeals.com/uploads/cashes/20-07-08-10-14-Contact_Protective_Devicegrgfsd-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-07-08-10-14-Contact_Protective_Devicegrgfsd-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:30	65588/65588	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:30%20GMT	https://www.kwikydeals.com/p-256	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-256.html	(from https://www.kwikydeals.com/)
20:34:30	9878/9878	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jul%202020%2018:22:17%20GMT	https://www.kwikydeals.com/uploads/cashes/20-07-08-10-22-7days-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-07-08-10-22-7days-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:30	65833/65833	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:30%20GMT	https://www.kwikydeals.com/p-257	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/p-257.html	(from https://www.kwikydeals.com/)
20:34:31	14719/14719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jul%202020%2018:33:04%20GMT	https://www.kwikydeals.com/uploads/cashes/20-07-08-10-28-Mosquito_Killer_Lamprewdsx-268x268.jpeg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uploads/cashes/20-07-08-10-28-Mosquito_Killer_Lamprewdsx-268x268.jpg	(from https://www.kwikydeals.com/)
20:34:31	22660/22660	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20May%202020%2020:36:59%20GMT	https://www.kwikydeals.com/uniqlo/images/bg/1.jpg	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/images/bg/1.jpg	(from https://www.kwikydeals.com/)
20:34:31	15635/15635	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:31%20GMT	https://www.kwikydeals.com/pg-13	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/pg-13.html	(from https://www.kwikydeals.com/)
20:34:31	13441/13441	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:31%20GMT	https://www.kwikydeals.com/pg-12	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/pg-12.html	(from https://www.kwikydeals.com/)
20:34:32	9727/9727	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2013:43:28%20GMT	https://www.kwikydeals.com/uniqlo/images/wlogo4.png	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/images/wlogo4.png	(from https://www.kwikydeals.com/)
20:34:32	19188/19188	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20May%202020%2020:36:41%20GMT	https://www.kwikydeals.com/uniqlo/js/popper.min.js	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/js/popper.min.js	(from https://www.kwikydeals.com/)
20:34:32	48944/48944	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20May%202020%2020:36:39%20GMT	https://www.kwikydeals.com/uniqlo/js/bootstrap.min.js	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/js/bootstrap.min.js	(from https://www.kwikydeals.com/)
20:34:32	10688/10688	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2003%20Jun%202020%2011:21:02%20GMT	https://www.kwikydeals.com/uniqlo/js/main.js	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/js/main.js	(from https://www.kwikydeals.com/)
20:34:34	278704/278704	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20May%202020%2020:36:42%20GMT	https://www.kwikydeals.com/uniqlo/js/plugins.js	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/js/plugins.js	(from https://www.kwikydeals.com/)
20:34:34	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20May%202020%2020:36:30%20GMT	https://www.kwikydeals.com/uniqlo/fonts/themify.eot?-fvbane	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/fonts/themify9f24.eot	(from https://www.kwikydeals.com/uniqlo/css/plugins.css)
20:34:34	56108/56108	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20May%202020%2020:36:34%20GMT	https://www.kwikydeals.com/uniqlo/fonts/themify.woff?-fvbane	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/fonts/themify9f24.woff	(from https://www.kwikydeals.com/uniqlo/css/plugins.css)
20:34:36	78584/78584	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20May%202020%2020:36:32%20GMT	https://www.kwikydeals.com/uniqlo/fonts/themify.ttf?-fvbane	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/fonts/themify9f24.ttf	(from https://www.kwikydeals.com/uniqlo/css/plugins.css)
20:34:36	38384/38384	---M--	200	added ('OK')	font/woff2	date:Wed,%2027%20May%202020%2020:36:29%20GMT	https://www.kwikydeals.com/uniqlo/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://www.kwikydeals.com/uniqlo/css/plugins.css)
20:34:37	59010/59010	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2016:34:36%20GMT	https://www.kwikydeals.com/uniqlo/css/owl.video.play.png	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/css/owl.video.play.html	(from https://www.kwikydeals.com/uniqlo/css/plugins.css)
20:34:37	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2027%20May%202020%2020:36:32%20GMT	https://www.kwikydeals.com/uniqlo/fonts/themify.svg?-fvbane	F:/HTT%20Web%20Templates/kwikydeals/www.kwikydeals.com/uniqlo/fonts/themify9f24.svg	(from https://www.kwikydeals.com/uniqlo/css/plugins.css)
